0/41256 (epoch 0), train_loss = 5.322, time/batch = 2.011
18665/41256 (epoch 16), train_loss = 0.750, time/batch = 0.806
18666/41256 (epoch 16), train_loss = 0.746, time/batch = 0.807
18667/41256 (epoch 16), train_loss = 0.733, time/batch = 0.807
18668/41256 (epoch 16), train_loss = 0.751, time/batch = 0.804
18669/41256 (epoch 16), train_loss = 0.743, time/batch = 0.805
18670/41256 (epoch 16), train_loss = 0.746, time/batch = 0.808
18671/41256 (epoch 16), train_loss = 0.740, time/batch = 0.807
18672/41256 (epoch 16), train_loss = 0.734, time/batch = 0.801
18673/41256 (epoch 16), train_loss = 0.750, time/batch = 0.802
18674/41256 (epoch 16), train_loss = 0.737, time/batch = 0.802
18675/41256 (epoch 16), train_loss = 0.740, time/batch = 0.805
18676/41256 (epoch 16), train_loss = 0.740, time/batch = 0.807
18677/41256 (epoch 16), train_loss = 0.749, time/batch = 0.801
18678/41256 (epoch 16), train_loss = 0.738, time/batch = 0.804
18679/41256 (epoch 16), train_loss = 0.737, time/batch = 0.806
18680/41256 (epoch 16), train_loss = 0.748, time/batch = 0.807
18681/41256 (epoch 16), train_loss = 0.750, time/batch = 0.804
18682/41256 (epoch 16), train_loss = 0.750, time/batch = 0.805
18683/41256 (epoch 16), train_loss = 0.754, time/batch = 0.801
18684/41256 (epoch 16), train_loss = 0.755, time/batch = 0.805
18685/41256 (epoch 16), train_loss = 0.761, time/batch = 0.803
18686/41256 (epoch 16), train_loss = 0.762, time/batch = 0.801
18687/41256 (epoch 16), train_loss = 0.761, time/batch = 0.803
18688/41256 (epoch 16), train_loss = 0.757, time/batch = 0.807
18689/41256 (epoch 16), train_loss = 0.759, time/batch = 0.809
18690/41256 (epoch 16), train_loss = 0.765, time/batch = 0.803
18691/41256 (epoch 16), train_loss = 0.766, time/batch = 0.801
18692/41256 (epoch 16), train_loss = 0.766, time/batch = 0.804
18693/41256 (epoch 16), train_loss = 0.760, time/batch = 0.807
18694/41256 (epoch 16), train_loss = 0.769, time/batch = 0.803
18695/41256 (epoch 16), train_loss = 0.760, time/batch = 0.801
18696/41256 (epoch 16), train_loss = 0.789, time/batch = 0.802
18697/41256 (epoch 16), train_loss = 0.769, time/batch = 0.816
18698/41256 (epoch 16), train_loss = 0.761, time/batch = 0.803
18699/41256 (epoch 16), train_loss = 0.757, time/batch = 0.806
18700/41256 (epoch 16), train_loss = 0.759, time/batch = 0.801
18701/41256 (epoch 16), train_loss = 0.760, time/batch = 0.805
18702/41256 (epoch 16), train_loss = 0.773, time/batch = 0.806
18703/41256 (epoch 16), train_loss = 0.777, time/batch = 0.806
18704/41256 (epoch 16), train_loss = 0.773, time/batch = 0.804
18705/41256 (epoch 16), train_loss = 0.764, time/batch = 0.798
18706/41256 (epoch 16), train_loss = 0.766, time/batch = 0.803
18707/41256 (epoch 16), train_loss = 0.769, time/batch = 0.808
18708/41256 (epoch 16), train_loss = 0.776, time/batch = 0.809
18709/41256 (epoch 16), train_loss = 0.770, time/batch = 0.803
18710/41256 (epoch 16), train_loss = 0.767, time/batch = 0.803
18711/41256 (epoch 16), train_loss = 0.766, time/batch = 0.803
18712/41256 (epoch 16), train_loss = 0.763, time/batch = 0.806
18713/41256 (epoch 16), train_loss = 0.776, time/batch = 0.808
18714/41256 (epoch 16), train_loss = 0.773, time/batch = 0.803
18715/41256 (epoch 16), train_loss = 0.772, time/batch = 0.805
18716/41256 (epoch 16), train_loss = 0.758, time/batch = 0.812
18717/41256 (epoch 16), train_loss = 0.766, time/batch = 0.806
18718/41256 (epoch 16), train_loss = 0.778, time/batch = 0.806
18719/41256 (epoch 16), train_loss = 0.769, time/batch = 0.803
18720/41256 (epoch 16), train_loss = 0.775, time/batch = 0.801
18721/41256 (epoch 16), train_loss = 0.774, time/batch = 0.808
18722/41256 (epoch 16), train_loss = 0.765, time/batch = 0.804
18723/41256 (epoch 16), train_loss = 0.774, time/batch = 0.805
18724/41256 (epoch 16), train_loss = 0.781, time/batch = 0.807
18725/41256 (epoch 16), train_loss = 0.774, time/batch = 0.802
18726/41256 (epoch 16), train_loss = 0.772, time/batch = 0.807
18727/41256 (epoch 16), train_loss = 0.786, time/batch = 0.819
18728/41256 (epoch 16), train_loss = 0.764, time/batch = 0.803
18729/41256 (epoch 16), train_loss = 0.778, time/batch = 0.804
18730/41256 (epoch 16), train_loss = 0.764, time/batch = 0.804
18731/41256 (epoch 16), train_loss = 0.774, time/batch = 0.813
18732/41256 (epoch 16), train_loss = 0.773, time/batch = 0.803
18733/41256 (epoch 16), train_loss = 0.784, time/batch = 0.805
18734/41256 (epoch 16), train_loss = 0.771, time/batch = 0.804
18735/41256 (epoch 16), train_loss = 0.756, time/batch = 0.807
18736/41256 (epoch 16), train_loss = 0.769, time/batch = 0.807
18737/41256 (epoch 16), train_loss = 0.781, time/batch = 0.805
18738/41256 (epoch 16), train_loss = 0.774, time/batch = 0.806
18739/41256 (epoch 16), train_loss = 0.759, time/batch = 0.803
18740/41256 (epoch 16), train_loss = 0.760, time/batch = 0.806
18741/41256 (epoch 16), train_loss = 0.757, time/batch = 0.806
18742/41256 (epoch 16), train_loss = 0.768, time/batch = 0.803
18743/41256 (epoch 16), train_loss = 0.764, time/batch = 0.804
18744/41256 (epoch 16), train_loss = 0.764, time/batch = 0.807
18745/41256 (epoch 16), train_loss = 0.756, time/batch = 0.806
18746/41256 (epoch 16), train_loss = 0.754, time/batch = 0.802
18747/41256 (epoch 16), train_loss = 0.740, time/batch = 0.802
18748/41256 (epoch 16), train_loss = 0.754, time/batch = 0.804
18749/41256 (epoch 16), train_loss = 0.753, time/batch = 0.808
18750/41256 (epoch 16), train_loss = 0.745, time/batch = 0.804
18751/41256 (epoch 16), train_loss = 0.740, time/batch = 0.799
18752/41256 (epoch 16), train_loss = 0.736, time/batch = 0.809
18753/41256 (epoch 16), train_loss = 0.744, time/batch = 0.806
18754/41256 (epoch 16), train_loss = 0.730, time/batch = 0.809
18755/41256 (epoch 16), train_loss = 0.730, time/batch = 0.805
18756/41256 (epoch 16), train_loss = 0.734, time/batch = 0.802
18757/41256 (epoch 16), train_loss = 0.726, time/batch = 0.806
18758/41256 (epoch 16), train_loss = 0.719, time/batch = 0.808
18759/41256 (epoch 16), train_loss = 0.727, time/batch = 0.805
18760/41256 (epoch 16), train_loss = 0.731, time/batch = 0.802
18761/41256 (epoch 16), train_loss = 0.733, time/batch = 0.807
18762/41256 (epoch 16), train_loss = 0.731, time/batch = 0.803
18763/41256 (epoch 16), train_loss = 0.723, time/batch = 0.804
18764/41256 (epoch 16), train_loss = 0.724, time/batch = 0.804
18765/41256 (epoch 16), train_loss = 0.738, time/batch = 0.801
18766/41256 (epoch 16), train_loss = 0.729, time/batch = 0.805
18767/41256 (epoch 16), train_loss = 0.730, time/batch = 0.804
18768/41256 (epoch 16), train_loss = 0.736, time/batch = 0.806
18769/41256 (epoch 16), train_loss = 0.760, time/batch = 0.819
18770/41256 (epoch 16), train_loss = 0.751, time/batch = 0.803
18771/41256 (epoch 16), train_loss = 0.739, time/batch = 0.807
18772/41256 (epoch 16), train_loss = 0.745, time/batch = 0.800
18773/41256 (epoch 16), train_loss = 0.743, time/batch = 0.805
18774/41256 (epoch 16), train_loss = 0.748, time/batch = 0.804
18775/41256 (epoch 16), train_loss = 0.756, time/batch = 0.804
18776/41256 (epoch 16), train_loss = 0.757, time/batch = 0.803
18777/41256 (epoch 16), train_loss = 0.754, time/batch = 0.806
18778/41256 (epoch 16), train_loss = 0.760, time/batch = 0.807
18779/41256 (epoch 16), train_loss = 0.762, time/batch = 0.807
18780/41256 (epoch 16), train_loss = 0.773, time/batch = 0.800
18781/41256 (epoch 16), train_loss = 0.769, time/batch = 0.807
18782/41256 (epoch 16), train_loss = 0.758, time/batch = 0.806
18783/41256 (epoch 16), train_loss = 0.773, time/batch = 0.810
18784/41256 (epoch 16), train_loss = 0.769, time/batch = 0.804
18785/41256 (epoch 16), train_loss = 0.759, time/batch = 0.801
18786/41256 (epoch 16), train_loss = 0.775, time/batch = 0.804
18787/41256 (epoch 16), train_loss = 0.773, time/batch = 0.804
18788/41256 (epoch 16), train_loss = 0.773, time/batch = 0.811
18789/41256 (epoch 16), train_loss = 0.774, time/batch = 0.806
18790/41256 (epoch 16), train_loss = 0.774, time/batch = 0.800
18791/41256 (epoch 16), train_loss = 0.782, time/batch = 0.804
18792/41256 (epoch 16), train_loss = 0.765, time/batch = 0.807
18793/41256 (epoch 16), train_loss = 0.771, time/batch = 0.804
18794/41256 (epoch 16), train_loss = 0.769, time/batch = 0.803
18795/41256 (epoch 16), train_loss = 0.778, time/batch = 0.815
18796/41256 (epoch 16), train_loss = 0.775, time/batch = 0.805
18797/41256 (epoch 16), train_loss = 0.770, time/batch = 0.805
18798/41256 (epoch 16), train_loss = 0.785, time/batch = 0.800
18799/41256 (epoch 16), train_loss = 0.781, time/batch = 0.800
18800/41256 (epoch 16), train_loss = 0.773, time/batch = 0.823
18801/41256 (epoch 16), train_loss = 0.773, time/batch = 0.805
18802/41256 (epoch 16), train_loss = 0.772, time/batch = 0.808
18803/41256 (epoch 16), train_loss = 0.765, time/batch = 0.801
18804/41256 (epoch 16), train_loss = 0.761, time/batch = 0.801
18805/41256 (epoch 16), train_loss = 0.771, time/batch = 0.814
18806/41256 (epoch 16), train_loss = 0.780, time/batch = 0.806
18807/41256 (epoch 16), train_loss = 0.782, time/batch = 0.808
18808/41256 (epoch 16), train_loss = 0.775, time/batch = 0.802
18809/41256 (epoch 16), train_loss = 0.776, time/batch = 0.833
18810/41256 (epoch 16), train_loss = 0.784, time/batch = 0.807
18811/41256 (epoch 16), train_loss = 0.794, time/batch = 0.806
18812/41256 (epoch 16), train_loss = 0.795, time/batch = 0.803
18813/41256 (epoch 16), train_loss = 0.790, time/batch = 0.805
18814/41256 (epoch 16), train_loss = 0.801, time/batch = 0.821
18815/41256 (epoch 16), train_loss = 0.781, time/batch = 0.804
18816/41256 (epoch 16), train_loss = 0.789, time/batch = 0.803
18817/41256 (epoch 16), train_loss = 0.799, time/batch = 0.801
18818/41256 (epoch 16), train_loss = 0.806, time/batch = 0.802
18819/41256 (epoch 16), train_loss = 0.782, time/batch = 0.807
18820/41256 (epoch 16), train_loss = 0.794, time/batch = 0.801
18821/41256 (epoch 16), train_loss = 0.793, time/batch = 0.800
18822/41256 (epoch 16), train_loss = 0.798, time/batch = 0.802
18823/41256 (epoch 16), train_loss = 0.792, time/batch = 0.808
18824/41256 (epoch 16), train_loss = 0.790, time/batch = 0.800
18825/41256 (epoch 16), train_loss = 0.786, time/batch = 0.803
18826/41256 (epoch 16), train_loss = 0.781, time/batch = 0.807
18827/41256 (epoch 16), train_loss = 0.777, time/batch = 0.803
18828/41256 (epoch 16), train_loss = 0.773, time/batch = 0.802
18829/41256 (epoch 16), train_loss = 0.782, time/batch = 0.804
18830/41256 (epoch 16), train_loss = 0.781, time/batch = 0.809
18831/41256 (epoch 16), train_loss = 0.775, time/batch = 0.806
18832/41256 (epoch 16), train_loss = 0.770, time/batch = 0.805
18833/41256 (epoch 16), train_loss = 0.785, time/batch = 0.805
18834/41256 (epoch 16), train_loss = 0.768, time/batch = 0.806
18835/41256 (epoch 16), train_loss = 0.762, time/batch = 0.805
18836/41256 (epoch 16), train_loss = 0.779, time/batch = 0.808
18837/41256 (epoch 16), train_loss = 0.781, time/batch = 0.812
18838/41256 (epoch 16), train_loss = 0.756, time/batch = 0.802
18839/41256 (epoch 16), train_loss = 0.757, time/batch = 0.804
18840/41256 (epoch 16), train_loss = 0.770, time/batch = 0.812
18841/41256 (epoch 16), train_loss = 0.783, time/batch = 0.808
18842/41256 (epoch 16), train_loss = 0.767, time/batch = 0.799
18843/41256 (epoch 16), train_loss = 0.770, time/batch = 0.801
18844/41256 (epoch 16), train_loss = 0.783, time/batch = 0.803
18845/41256 (epoch 16), train_loss = 0.761, time/batch = 0.807
18846/41256 (epoch 16), train_loss = 0.772, time/batch = 0.809
18847/41256 (epoch 16), train_loss = 0.762, time/batch = 0.811
18848/41256 (epoch 16), train_loss = 0.764, time/batch = 0.802
18849/41256 (epoch 16), train_loss = 0.759, time/batch = 0.805
18850/41256 (epoch 16), train_loss = 0.755, time/batch = 0.808
18851/41256 (epoch 16), train_loss = 0.780, time/batch = 0.807
18852/41256 (epoch 16), train_loss = 0.777, time/batch = 0.802
18853/41256 (epoch 16), train_loss = 0.764, time/batch = 0.800
18854/41256 (epoch 16), train_loss = 0.752, time/batch = 0.806
18855/41256 (epoch 16), train_loss = 0.756, time/batch = 0.807
18856/41256 (epoch 16), train_loss = 0.759, time/batch = 0.802
18857/41256 (epoch 16), train_loss = 0.751, time/batch = 0.801
18858/41256 (epoch 16), train_loss = 0.740, time/batch = 0.802
18859/41256 (epoch 16), train_loss = 0.740, time/batch = 0.806
18860/41256 (epoch 16), train_loss = 0.732, time/batch = 0.803
18861/41256 (epoch 16), train_loss = 0.742, time/batch = 0.801
18862/41256 (epoch 16), train_loss = 0.747, time/batch = 0.802
18863/41256 (epoch 16), train_loss = 0.739, time/batch = 0.804
18864/41256 (epoch 16), train_loss = 0.732, time/batch = 0.804
18865/41256 (epoch 16), train_loss = 0.737, time/batch = 0.807
18866/41256 (epoch 16), train_loss = 0.735, time/batch = 0.803
18867/41256 (epoch 16), train_loss = 0.731, time/batch = 0.803
18868/41256 (epoch 16), train_loss = 0.737, time/batch = 0.805
18869/41256 (epoch 16), train_loss = 0.744, time/batch = 0.804
18870/41256 (epoch 16), train_loss = 0.745, time/batch = 0.806
18871/41256 (epoch 16), train_loss = 0.741, time/batch = 0.803
18872/41256 (epoch 16), train_loss = 0.752, time/batch = 0.822
18873/41256 (epoch 16), train_loss = 0.749, time/batch = 0.806
18874/41256 (epoch 16), train_loss = 0.764, time/batch = 0.806
18875/41256 (epoch 16), train_loss = 0.755, time/batch = 0.808
18876/41256 (epoch 16), train_loss = 0.739, time/batch = 0.821
18877/41256 (epoch 16), train_loss = 0.742, time/batch = 0.806
18878/41256 (epoch 16), train_loss = 0.761, time/batch = 0.806
18879/41256 (epoch 16), train_loss = 0.758, time/batch = 0.805
18880/41256 (epoch 16), train_loss = 0.757, time/batch = 0.804
18881/41256 (epoch 16), train_loss = 0.754, time/batch = 0.801
18882/41256 (epoch 16), train_loss = 0.767, time/batch = 0.805
18883/41256 (epoch 16), train_loss = 0.765, time/batch = 0.807
18884/41256 (epoch 16), train_loss = 0.756, time/batch = 0.804
18885/41256 (epoch 16), train_loss = 0.750, time/batch = 0.802
18886/41256 (epoch 16), train_loss = 0.750, time/batch = 0.803
18887/41256 (epoch 16), train_loss = 0.760, time/batch = 0.808
18888/41256 (epoch 16), train_loss = 0.757, time/batch = 0.808
18889/41256 (epoch 16), train_loss = 0.757, time/batch = 0.806
18890/41256 (epoch 16), train_loss = 0.761, time/batch = 0.799
18891/41256 (epoch 16), train_loss = 0.750, time/batch = 0.805
18892/41256 (epoch 16), train_loss = 0.758, time/batch = 0.804
18893/41256 (epoch 16), train_loss = 0.771, time/batch = 0.820
18894/41256 (epoch 16), train_loss = 0.763, time/batch = 0.802
18895/41256 (epoch 16), train_loss = 0.759, time/batch = 0.802
18896/41256 (epoch 16), train_loss = 0.771, time/batch = 0.802
18897/41256 (epoch 16), train_loss = 0.774, time/batch = 0.808
18898/41256 (epoch 16), train_loss = 0.766, time/batch = 0.807
18899/41256 (epoch 16), train_loss = 0.753, time/batch = 0.811
18900/41256 (epoch 16), train_loss = 0.764, time/batch = 0.803
18901/41256 (epoch 16), train_loss = 0.766, time/batch = 0.805
18902/41256 (epoch 16), train_loss = 0.752, time/batch = 0.807
18903/41256 (epoch 16), train_loss = 0.750, time/batch = 0.807
18904/41256 (epoch 16), train_loss = 0.747, time/batch = 0.804
18905/41256 (epoch 16), train_loss = 0.774, time/batch = 0.804
18906/41256 (epoch 16), train_loss = 0.758, time/batch = 0.805
18907/41256 (epoch 16), train_loss = 0.750, time/batch = 0.804
18908/41256 (epoch 16), train_loss = 0.754, time/batch = 0.805
18909/41256 (epoch 16), train_loss = 0.760, time/batch = 0.803
18910/41256 (epoch 16), train_loss = 0.755, time/batch = 0.804
18911/41256 (epoch 16), train_loss = 0.756, time/batch = 0.807
18912/41256 (epoch 16), train_loss = 0.768, time/batch = 0.805
18913/41256 (epoch 16), train_loss = 0.755, time/batch = 0.803
18914/41256 (epoch 16), train_loss = 0.758, time/batch = 0.808
18915/41256 (epoch 16), train_loss = 0.767, time/batch = 0.802
18916/41256 (epoch 16), train_loss = 0.762, time/batch = 0.804
18917/41256 (epoch 16), train_loss = 0.750, time/batch = 0.804
18918/41256 (epoch 16), train_loss = 0.754, time/batch = 0.807
18919/41256 (epoch 16), train_loss = 0.771, time/batch = 0.802
18920/41256 (epoch 16), train_loss = 0.754, time/batch = 0.804
18921/41256 (epoch 16), train_loss = 0.754, time/batch = 0.805
18922/41256 (epoch 16), train_loss = 0.761, time/batch = 0.805
18923/41256 (epoch 16), train_loss = 0.759, time/batch = 0.801
18924/41256 (epoch 16), train_loss = 0.767, time/batch = 0.803
18925/41256 (epoch 16), train_loss = 0.755, time/batch = 0.804
18926/41256 (epoch 16), train_loss = 0.752, time/batch = 0.805
18927/41256 (epoch 16), train_loss = 0.762, time/batch = 0.806
18928/41256 (epoch 16), train_loss = 0.772, time/batch = 0.820
18929/41256 (epoch 16), train_loss = 0.760, time/batch = 0.803
18930/41256 (epoch 16), train_loss = 0.750, time/batch = 0.809
18931/41256 (epoch 16), train_loss = 0.759, time/batch = 0.806
18932/41256 (epoch 16), train_loss = 0.756, time/batch = 0.801
18933/41256 (epoch 16), train_loss = 0.755, time/batch = 0.800
18934/41256 (epoch 16), train_loss = 0.776, time/batch = 0.816
18935/41256 (epoch 16), train_loss = 0.755, time/batch = 0.806
18936/41256 (epoch 16), train_loss = 0.762, time/batch = 0.807
18937/41256 (epoch 16), train_loss = 0.766, time/batch = 0.804
18938/41256 (epoch 16), train_loss = 0.771, time/batch = 0.801
18939/41256 (epoch 16), train_loss = 0.780, time/batch = 0.806
18940/41256 (epoch 16), train_loss = 0.776, time/batch = 0.810
18941/41256 (epoch 16), train_loss = 0.778, time/batch = 0.804
18942/41256 (epoch 16), train_loss = 0.769, time/batch = 0.823
18943/41256 (epoch 16), train_loss = 0.771, time/batch = 0.802
18944/41256 (epoch 16), train_loss = 0.759, time/batch = 0.807
18945/41256 (epoch 16), train_loss = 0.783, time/batch = 0.808
18946/41256 (epoch 16), train_loss = 0.782, time/batch = 0.805
18947/41256 (epoch 16), train_loss = 0.762, time/batch = 0.798
18948/41256 (epoch 16), train_loss = 0.769, time/batch = 0.805
18949/41256 (epoch 16), train_loss = 0.772, time/batch = 0.805
18950/41256 (epoch 16), train_loss = 0.768, time/batch = 0.803
18951/41256 (epoch 16), train_loss = 0.769, time/batch = 0.804
18952/41256 (epoch 16), train_loss = 0.767, time/batch = 0.804
18953/41256 (epoch 16), train_loss = 0.765, time/batch = 0.806
18954/41256 (epoch 16), train_loss = 0.752, time/batch = 0.800
18955/41256 (epoch 16), train_loss = 0.762, time/batch = 0.805
18956/41256 (epoch 16), train_loss = 0.756, time/batch = 0.805
